t,seen,trust,why,tgt_pinky,tgt_ring,tgt_middle,tgt_index,tgt_thumb_bend,tgt_thumb_rot,curl_pinky,curl_ring,curl_middle,curl_index,thumb_flexion,opposition,ang_pinky,ang_ring,ang_middle,ang_index,ang_thumb_bend,ang_thumb_rot,cur_pinky,cur_ring,cur_middle,cur_index,cur_thumb_bend,cur_thumb_rot,sta_pinky,sta_ring,sta_middle,sta_index,sta_thumb_bend,sta_thumb_rot,gain_pinky,gain_ring,gain_middle,gain_index,gain_thumb_bend,gain_thumb_rot,sent_pinky,sent_ring,sent_middle,sent_index,sent_thumb_bend,sent_thumb_rot,sent,mode,applying,deg
1786353679.815086,1,0,hand looks flipped,1802.0000,1705.0000,1755.0000,1731.0000,1375.0000,1850.0000,47.235,63.361,55.068,58.946,19.434,-35.324,1804,1728,1762,1738,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1726.7499,1760.9262,1735.4109,1327.5615,1170.5393,0,on,1,1.5000
1786353679.851089,1,0,hand looks flipped,1817.0000,1711.0000,1754.0000,1721.0000,1375.0000,1850.0000,44.711,62.375,55.149,60.683,21.608,-33.760,1804,1728,1762,1738,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1726.7499,1760.9262,1735.4109,1327.5615,1170.5393,0,on,1,1.5000
1786353679.883093,1,0,hand looks flipped,1816.0000,1713.0000,1770.0000,1738.0000,1375.0000,1850.0000,44.950,61.968,52.441,57.785,21.671,-35.302,1804,1728,1762,1738,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1726.7499,1760.9262,1735.4109,1327.5615,1170.5393,0,on,1,1.5000
1786353679.915110,1,0,hand looks flipped,1818.0000,1708.0000,1750.0000,1712.0000,1375.0000,1850.0000,44.590,62.853,55.762,62.203,18.125,-41.211,1804,1728,1762,1738,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1726.7499,1760.9262,1735.4109,1327.5615,1170.5393,0,on,1,1.5000
1786353679.951129,1,0,hand looks flipped,1821.0000,1726.0000,1765.0000,1714.0000,1375.0000,1850.0000,44.102,59.803,53.290,61.892,20.058,-32.307,1804,1728,1762,1738,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1726.7499,1760.9262,1735.4109,1327.5615,1170.5393,0,on,1,1.5000
1786353679.983124,1,0,hand looks flipped,1817.0000,1709.0000,1760.0000,1708.0000,1375.0000,1850.0000,44.735,62.585,54.256,62.740,18.694,-38.952,1804,1728,1762,1738,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1726.7499,1760.9262,1735.4109,1327.5615,1170.5393,0,on,1,1.5000
1786353680.015126,1,0,hand looks flipped,1827.0000,1713.0000,1765.0000,1713.0000,1375.0000,1850.0000,43.062,62.015,53.285,62.055,21.002,-37.256,1804,1728,1762,1738,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1726.7499,1760.9262,1735.4109,1327.5615,1170.5393,0,on,1,1.5000
1786353680.051188,1,0,hand looks flipped,1815.0000,1726.0000,1779.0000,1739.0000,1375.0000,1850.0000,44.980,59.792,50.988,57.593,21.090,-29.657,1804,1728,1762,1738,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1726.7499,1760.9262,1735.4109,1327.5615,1170.5393,0,on,1,1.5000
1786353680.083201,1,0,hand looks flipped,1821.0000,1710.0000,1768.0000,1743.0000,1375.0000,1850.0000,44.010,62.485,52.765,56.987,22.524,-38.113,1804,1728,1762,1738,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1726.7499,1760.9262,1735.4109,1327.5615,1170.5393,0,on,1,1.5000
1786353680.115245,1,0,hand looks flipped,1810.0000,1705.0000,1753.0000,1717.0000,1375.0000,1850.0000,45.877,63.346,55.384,61.314,21.735,-33.547,1804,1728,1762,1738,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1735.4109,1327.5615,1170.5393,1,on,1,1.5000
1786353680.151150,1,0,hand looks flipped,1798.0000,1707.0000,1754.0000,1724.0000,1375.0000,1850.0000,47.789,63.052,55.218,60.149,21.142,-30.210,1804,1728,1762,1738,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1735.4109,1327.5615,1170.5393,0,on,1,1.5000
1786353680.183119,1,0,hand looks flipped,1813.0000,1719.0000,1769.0000,1719.0000,1375.0000,1850.0000,45.420,61.004,52.659,61.048,18.633,-30.728,1804,1728,1762,1738,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1735.4109,1327.5615,1170.5393,0,on,1,1.5000
1786353680.215207,1,0,hand looks flipped,1813.0000,1720.0000,1787.0000,1739.0000,1375.0000,1850.0000,45.415,60.885,49.715,57.620,19.704,-31.525,1804,1728,1762,1738,1327,1170,0,24,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1735.4109,1327.5615,1170.5393,0,on,1,1.5000
1786353680.251012,1,0,hand looks flipped,1811.0000,1692.0000,1750.0000,1738.0000,1375.0000,1850.0000,45.753,65.470,55.825,57.889,20.371,-30.092,1804,1725,1762,1738,1327,1170,0,27,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1735.4109,1327.5615,1170.5393,0,on,1,1.5000
1786353680.283176,1,0,hand looks flipped,1802.0000,1698.0000,1755.0000,1725.0000,1375.0000,1850.0000,47.260,64.536,55.030,59.933,19.818,-32.469,1804,1722,1762,1738,1327,1170,0,14,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1735.4109,1327.5615,1170.5393,0,on,1,1.5000
1786353680.315072,1,0,hand looks flipped,1820.0000,1719.0000,1766.0000,1728.0000,1375.0000,1850.0000,44.237,60.948,53.229,59.452,19.913,-37.295,1804,1721,1762,1738,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1735.4109,1327.5615,1170.5393,0,on,1,1.5000
1786353680.351134,1,0,hand looks flipped,1820.0000,1724.0000,1763.0000,1707.0000,1375.0000,1850.0000,44.126,60.215,53.691,63.054,20.950,-32.238,1804,1721,1762,1738,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1735.4109,1327.5615,1170.5393,0,on,1,1.5000
1786353680.383173,1,0,hand looks flipped,1821.0000,1711.0000,1766.0000,1712.0000,1375.0000,1850.0000,44.057,62.277,53.142,62.090,20.157,-36.364,1804,1721,1762,1738,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1735.4109,1327.5615,1170.5393,0,on,1,1.5000
1786353680.415131,1,0,hand looks flipped,1813.0000,1709.0000,1761.0000,1708.0000,1375.0000,1850.0000,45.360,62.728,53.961,62.827,18.391,-29.331,1804,1721,1762,1738,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1725.5797,1327.5615,1170.5393,1,on,1,1.5000
1786353680.451183,1,0,hand looks flipped,1810.0000,1703.0000,1765.0000,1729.0000,1375.0000,1850.0000,45.916,63.601,53.360,59.344,20.437,-30.128,1804,1721,1762,1738,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1725.5797,1327.5615,1170.5393,0,on,1,1.5000
1786353680.483164,1,0,hand looks flipped,1812.0000,1710.0000,1752.0000,1717.0000,1375.0000,1850.0000,45.526,62.400,55.488,61.305,19.139,-30.059,1804,1721,1762,1738,1327,1170,0,0,0,34,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1725.5797,1327.5615,1170.5393,0,on,1,1.5000
1786353680.515043,1,0,hand looks flipped,1817.0000,1699.0000,1762.0000,1732.0000,1375.0000,1850.0000,44.762,64.391,53.830,58.871,19.837,-33.779,1804,1721,1762,1735,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1725.5797,1327.5615,1170.5393,0,on,1,1.5000
1786353680.551167,1,0,hand looks flipped,1814.0000,1696.0000,1745.0000,1713.0000,1375.0000,1850.0000,45.217,64.878,56.600,61.905,17.829,-29.196,1804,1721,1762,1735,1327,1170,0,0,0,33,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1725.5797,1327.5615,1170.5393,0,on,1,1.5000
1786353680.583161,1,0,hand looks flipped,1813.0000,1707.0000,1762.0000,1707.0000,1375.0000,1850.0000,45.398,62.936,53.759,63.055,18.138,-37.044,1804,1721,1762,1728,1327,1170,0,0,0,21,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1725.5797,1327.5615,1170.5393,0,on,1,1.5000
1786353680.614949,1,0,hand looks flipped,1816.0000,1711.0000,1754.0000,1700.0000,1375.0000,1850.0000,44.835,62.352,55.127,64.096,18.363,-31.928,1804,1721,1762,1727,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1725.5797,1327.5615,1170.5393,0,on,1,1.5000
1786353680.651079,1,0,hand looks flipped,1808.0000,1703.0000,1758.0000,1718.0000,1375.0000,1850.0000,46.179,63.707,54.471,61.192,20.451,-31.019,1804,1721,1762,1727,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1725.5797,1327.5615,1170.5393,0,on,1,1.5000
1786353680.682978,1,0,hand looks flipped,1813.0000,1709.0000,1763.0000,1723.0000,1375.0000,1850.0000,45.361,62.601,53.615,60.265,19.324,-31.585,1804,1721,1762,1727,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1725.5797,1327.5615,1170.5393,0,on,1,1.5000
1786353680.715105,1,0,hand looks flipped,1817.0000,1710.0000,1761.0000,1722.0000,1375.0000,1850.0000,44.630,62.450,54.023,60.421,19.596,-30.505,1804,1721,1762,1727,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1725.5797,1327.5615,1170.5393,0,on,1,1.5000
1786353680.751085,1,0,hand looks flipped,1813.0000,1704.0000,1765.0000,1731.0000,1375.0000,1850.0000,45.331,63.454,53.288,58.916,19.377,-34.459,1804,1721,1762,1727,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1725.5797,1327.5615,1170.5393,0,on,1,1.5000
1786353680.783126,1,0,hand looks flipped,1819.0000,1708.0000,1759.0000,1737.0000,1375.0000,1850.0000,44.378,62.776,54.351,58.070,21.709,-34.133,1804,1721,1762,1727,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1725.5797,1327.5615,1170.5393,0,on,1,1.5000
1786353680.815133,1,0,hand looks flipped,1808.0000,1713.0000,1756.0000,1718.0000,1375.0000,1850.0000,46.240,62.052,54.873,61.203,18.061,-31.766,1804,1721,1762,1727,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1725.5797,1327.5615,1170.5393,0,on,1,1.5000
1786353680.850969,1,0,hand looks flipped,1809.0000,1711.0000,1758.0000,1724.0000,1375.0000,1850.0000,45.971,62.238,54.513,60.157,20.338,-31.338,1804,1721,1762,1727,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1725.5797,1327.5615,1170.5393,0,on,1,1.5000
1786353680.883102,1,0,hand looks flipped,1821.0000,1720.0000,1768.0000,1726.0000,1375.0000,1850.0000,44.089,60.752,52.765,59.782,20.561,-31.444,1804,1721,1762,1727,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1725.5797,1327.5615,1170.5393,0,on,1,1.5000
1786353680.915213,1,0,hand looks flipped,1816.0000,1710.0000,1752.0000,1711.0000,1375.0000,1850.0000,44.897,62.448,55.567,62.296,17.992,-36.684,1804,1721,1762,1727,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1725.5797,1327.5615,1170.5393,0,on,1,1.5000
1786353680.950930,1,0,hand looks flipped,1805.0000,1706.0000,1757.0000,1703.0000,1375.0000,1850.0000,46.667,63.112,54.735,63.671,17.340,-38.096,1804,1721,1762,1727,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1725.5797,1327.5615,1170.5393,0,on,1,1.5000
1786353680.983078,1,0,hand looks flipped,1805.0000,1723.0000,1756.0000,1702.0000,1375.0000,1850.0000,46.612,60.242,54.895,63.749,18.243,-36.205,1804,1721,1762,1727,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1725.5797,1327.5615,1170.5393,0,on,1,1.5000
1786353681.015098,1,0,hand looks flipped,1814.0000,1712.0000,1753.0000,1690.0000,1375.0000,1850.0000,45.147,62.142,55.336,65.749,19.178,-35.328,1804,1721,1762,1727,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1725.5797,1327.5615,1170.5393,0,on,1,1.5000
1786353681.051174,1,0,hand looks flipped,1812.0000,1723.0000,1759.0000,1710.0000,1375.0000,1850.0000,45.503,60.356,54.317,62.470,19.920,-32.011,1804,1721,1762,1727,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1725.5797,1327.5615,1170.5393,0,on,1,1.5000
1786353681.083174,1,0,hand looks flipped,1812.0000,1707.0000,1747.0000,1690.0000,1375.0000,1850.0000,45.483,62.984,56.315,65.836,19.426,-37.552,1804,1721,1762,1727,1327,1170,0,23,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1716.1355,1327.5615,1170.5393,1,on,1,1.5000
1786353681.115129,1,0,hand looks flipped,1823.0000,1716.0000,1758.0000,1708.0000,1375.0000,1850.0000,43.769,61.537,54.511,62.787,19.272,-39.585,1804,1720,1762,1727,1327,1170,0,16,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1716.1355,1327.5615,1170.5393,0,on,1,1.5000
1786353681.151150,1,0,hand looks flipped,1820.0000,1711.0000,1763.0000,1725.0000,1375.0000,1850.0000,44.170,62.301,53.607,60.038,20.683,-37.354,1804,1719,1762,1726,1327,1170,0,0,0,16,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1716.1355,1327.5615,1170.5393,0,on,1,1.5000
1786353681.183147,1,0,hand looks flipped,1820.0000,1718.0000,1769.0000,1725.0000,1375.0000,1850.0000,44.131,61.178,52.731,59.987,18.674,-38.044,1804,1719,1762,1721,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1716.1355,1327.5615,1170.5393,0,on,1,1.5000
1786353681.215142,1,0,hand looks flipped,1819.0000,1714.0000,1761.0000,1721.0000,1375.0000,1850.0000,44.299,61.774,53.939,60.639,20.064,-33.729,1804,1719,1762,1721,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1716.1355,1327.5615,1170.5393,0,on,1,1.5000
1786353681.251123,1,0,hand looks flipped,1823.0000,1717.0000,1766.0000,1723.0000,1375.0000,1850.0000,43.697,61.355,53.112,60.254,19.791,-31.164,1804,1719,1762,1721,1327,1170,0,0,0,9,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1716.1355,1327.5615,1170.5393,0,on,1,1.5000
1786353681.283106,1,0,hand looks flipped,1815.0000,1708.0000,1755.0000,1722.0000,1375.0000,1850.0000,45.005,62.860,55.074,60.508,20.583,-33.283,1804,1719,1762,1721,1327,1170,0,0,0,13,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1716.1355,1327.5615,1170.5393,0,on,1,1.5000
1786353681.315193,1,0,hand looks flipped,1815.0000,1712.0000,1757.0000,1718.0000,1375.0000,1850.0000,45.068,62.173,54.650,61.163,17.646,-35.581,1804,1719,1762,1721,1327,1170,0,0,0,20,0,0,1,1,0,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1716.1355,1327.5615,1170.5393,0,on,1,1.5000
1786353681.351166,1,0,hand looks flipped,1820.0000,1737.0000,1778.0000,1708.0000,1375.0000,1850.0000,44.200,57.964,51.259,62.896,16.608,-36.114,1804,1719,1762,1719,1327,1170,0,0,0,20,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1716.1355,1327.5615,1170.5393,0,on,1,1.5000
1786353681.383127,1,0,hand looks flipped,1827.0000,1738.0000,1780.0000,1717.0000,1375.0000,1850.0000,43.069,57.894,50.773,61.317,17.471,-36.455,1804,1719,1762,1718,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1716.1355,1327.5615,1170.5393,0,on,1,1.5000
1786353681.415064,1,0,hand looks flipped,1820.0000,1718.0000,1771.0000,1719.0000,1375.0000,1850.0000,44.179,61.106,52.410,61.018,19.025,-33.273,1804,1719,1762,1718,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1716.1355,1327.5615,1170.5393,0,on,1,1.5000
1786353681.451147,1,0,hand looks flipped,1820.0000,1721.0000,1771.0000,1731.0000,1375.0000,1850.0000,44.248,60.601,52.423,58.954,19.662,-38.656,1804,1719,1762,1718,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1716.1355,1327.5615,1170.5393,0,on,1,1.5000
1786353681.483050,1,0,hand looks flipped,1830.0000,1716.0000,1761.0000,1709.0000,1375.0000,1850.0000,42.571,61.564,53.943,62.674,19.146,-38.392,1804,1719,1762,1718,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1716.1355,1327.5615,1170.5393,0,on,1,1.5000
1786353681.515165,1,0,hand looks flipped,1833.0000,1738.0000,1779.0000,1718.0000,1375.0000,1850.0000,42.098,57.889,51.073,61.138,19.674,-37.960,1804,1719,1762,1718,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1716.1355,1327.5615,1170.5393,0,on,1,1.5000
1786353681.551122,1,0,hand looks flipped,1822.0000,1720.0000,1765.0000,1714.0000,1375.0000,1850.0000,43.931,60.798,53.331,61.783,18.760,-39.032,1804,1719,1762,1718,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1716.1355,1327.5615,1170.5393,0,on,1,1.5000
1786353681.583159,1,0,hand looks flipped,1835.0000,1726.0000,1774.0000,1725.0000,1375.0000,1850.0000,41.787,59.808,51.854,59.999,19.712,-33.117,1804,1719,1762,1718,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1716.1355,1327.5615,1170.5393,0,on,1,1.5000
1786353681.615160,1,0,hand looks flipped,1813.0000,1697.0000,1763.0000,1727.0000,1375.0000,1850.0000,45.352,64.596,53.755,59.640,18.161,-34.189,1804,1719,1762,1717,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1716.1355,1327.5615,1170.5393,0,on,1,1.5000
1786353681.651156,1,0,hand looks flipped,1824.0000,1716.0000,1779.0000,1751.0000,1375.0000,1850.0000,43.590,61.409,50.965,55.633,21.497,-31.663,1804,1719,1762,1718,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1716.1355,1327.5615,1170.5393,0,on,1,1.5000
1786353681.683142,1,0,hand looks flipped,1821.0000,1714.0000,1766.0000,1735.0000,1375.0000,1850.0000,44.038,61.882,53.116,58.276,20.108,-36.148,1804,1719,1762,1718,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1716.1355,1327.5615,1170.5393,0,on,1,1.5000
1786353681.715359,1,0,hand looks flipped,1825.0000,1714.0000,1756.0000,1708.0000,1375.0000,1850.0000,43.356,61.750,54.819,62.786,18.778,-39.361,1804,1719,1762,1718,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1716.1355,1327.5615,1170.5393,0,on,1,1.5000
1786353681.751137,1,0,hand looks flipped,1811.0000,1711.0000,1758.0000,1707.0000,1375.0000,1850.0000,45.654,62.345,54.531,63.033,18.905,-32.631,1804,1719,1762,1718,1327,1170,0,0,0,0,0,0,1,1,0,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1716.1355,1327.5615,1170.5393,0,on,1,1.5000
1786353681.783204,1,0,hand looks flipped,1823.0000,1727.0000,1774.0000,1729.0000,1375.0000,1850.0000,43.707,59.591,51.834,59.311,19.394,-39.425,1804,1719,1762,1718,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1716.1355,1327.5615,1170.5393,0,on,1,1.5000
1786353681.815196,1,0,hand looks flipped,1828.0000,1717.0000,1769.0000,1711.0000,1375.0000,1850.0000,42.888,61.270,52.719,62.350,18.663,-36.230,1804,1719,1762,1718,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1716.1355,1327.5615,1170.5393,0,on,1,1.5000
1786353681.851068,1,0,hand looks flipped,1821.0000,1712.0000,1766.0000,1701.0000,1375.0000,1850.0000,44.099,62.211,53.127,63.938,17.894,-36.927,1804,1719,1762,1718,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1716.1355,1327.5615,1170.5393,0,on,1,1.5000
1786353681.885515,1,0,hand looks flipped,1814.0000,1715.0000,1774.0000,1706.0000,1375.0000,1850.0000,45.233,61.583,51.871,63.173,17.812,-37.261,1804,1719,1762,1718,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1716.1355,1327.5615,1170.5393,0,on,1,1.5000
1786353681.915135,1,0,hand looks flipped,1812.0000,1708.0000,1759.0000,1688.0000,1375.0000,1850.0000,45.497,62.775,54.301,66.132,19.206,-28.951,1804,1719,1762,1718,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1716.1355,1327.5615,1170.5393,0,on,1,1.5000
1786353681.951204,1,0,hand looks flipped,1816.0000,1711.0000,1764.0000,1700.0000,1375.0000,1850.0000,44.946,62.361,53.467,64.072,16.588,-35.313,1804,1719,1762,1718,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1716.1355,1327.5615,1170.5393,0,on,1,1.5000
1786353681.983074,1,0,hand looks flipped,1816.0000,1714.0000,1765.0000,1697.0000,1375.0000,1850.0000,44.873,61.747,53.333,64.654,17.038,-31.249,1804,1719,1762,1718,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1716.1355,1327.5615,1170.5393,0,on,1,1.5000
1786353682.015170,1,0,hand looks flipped,1816.0000,1697.0000,1761.0000,1710.0000,1375.0000,1850.0000,44.911,64.576,54.015,62.456,20.243,-29.063,1804,1719,1762,1718,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1716.1355,1327.5615,1170.5393,0,on,1,1.5000
1786353682.051055,1,0,hand looks flipped,1814.0000,1700.0000,1755.0000,1723.0000,1375.0000,1850.0000,45.230,64.206,55.021,60.353,18.747,-31.848,1804,1719,1762,1718,1327,1170,0,0,0,0,0,0,1,1,1,1,1,1,6.0177,6.0177,6.0177,6.0177,6.4208,12.3552,1821.3671,1717.3863,1760.9262,1716.1355,1327.5615,1170.5393,0,on,1,1.5000
