127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0
-2.0,1.0,-5.0,-20.0,-4.0,-6.0,-7.0,9.0
-19.0,-4.0,1.0,12.0,-6.0,5.0,10.0,-13.0
-1.0,3.0,6.0,12.0,0.0,-2.0,-5.0,-8.0
127.0,127.0,127.0,127.0,127.0,114.0,118.0,121.0
-11.0,-3.0,4.0,19.0,2.0,-14.0,-2.0,6.0
-1.0,0.0,-8.0,-29.0,-1.0,-3.0,-6.0,-13.0
0.0,-1.0,7.0,38.0,8.0,2.0,-1.0,-4.0
127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0
-5.0,-1.0,-2.0,-5.0,-8.0,-6.0,-8.0,-4.0
-1.0,2.0,3.0,2.0,16.0,5.0,30.0,10.0
1.0,1.0,4.0,4.0,-4.0,3.0,-6.0,-2.0
127.0,127.0,127.0,117.0,115.0,118.0,123.0,127.0
1.0,1.0,5.0,14.0,4.0,3.0,0.0,-4.0
-2.0,0.0,-5.0,-10.0,-2.0,6.0,-8.0,-4.0
3.0,-2.0,-1.0,-4.0,4.0,0.0,1.0,9.0
127.0,118.0,116.0,108.0,125.0,122.0,120.0,127.0
0.0,5.0,5.0,2.0,-5.0,7.0,-2.0,-5.0
6.0,-5.0,-6.0,-3.0,-9.0,-7.0,-10.0,0.0
-3.0,3.0,-1.0,3.0,7.0,2.0,2.0,5.0
127.0,125.0,125.0,127.0,114.0,127.0,127.0,127.0
-5.0,-6.0,-3.0,-7.0,1.0,6.0,0.0,-1.0
2.0,-4.0,-10.0,-24.0,-12.0,-10.0,-12.0,-10.0
12.0,3.0,1.0,9.0,2.0,-17.0,-3.0,1.0
127.0,127.0,127.0,127.0,116.0,127.0,122.0,127.0
0.0,5.0,4.0,9.0,2.0,-17.0,3.0,-2.0
-1.0,-5.0,-3.0,-9.0,3.0,2.0,-2.0,3.0
-8.0,-9.0,-7.0,-16.0,-7.0,-5.0,-7.0,-7.0
127.0,118.0,117.0,105.0,87.0,26.0,101.0,127.0
1.0,0.0,-6.0,-5.0,-4.0,10.0,2.0,0.0
2.0,1.0,1.0,-7.0,-1.0,-5.0,-8.0,7.0
-13.0,3.0,8.0,33.0,8.0,-1.0,-1.0,-8.0
127.0,124.0,123.0,123.0,127.0,127.0,124.0,120.0
-11.0,2.0,0.0,7.0,2.0,18.0,7.0,0.0
8.0,0.0,2.0,6.0,4.0,4.0,1.0,6.0
-8.0,0.0,-2.0,8.0,0.0,1.0,2.0,-6.0
123.0,127.0,127.0,127.0,123.0,127.0,122.0,123.0
3.0,-3.0,-1.0,-2.0,4.0,9.0,0.0,5.0
-4.0,-1.0,5.0,21.0,5.0,-4.0,-8.0,-7.0
-1.0,-5.0,-6.0,-22.0,-9.0,3.0,-1.0,2.0
127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0
0.0,-9.0,-4.0,9.0,20.0,-7.0,4.0,2.0
-10.0,0.0,0.0,-2.0,-2.0,-15.0,1.0,-4.0
3.0,-1.0,-5.0,-19.0,-11.0,19.0,-6.0,-8.0
122.0,127.0,127.0,108.0,111.0,127.0,127.0,111.0
3.0,6.0,-5.0,-17.0,-5.0,0.0,0.0,-4.0
-1.0,-1.0,-5.0,4.0,-2.0,2.0,4.0,4.0
7.0,-3.0,-4.0,13.0,8.0,-6.0,4.0,7.0
127.0,123.0,126.0,125.0,121.0,114.0,121.0,126.0
-5.0,-6.0,-7.0,-18.0,-17.0,-6.0,-6.0,-1.0
-18.0,0.0,0.0,22.0,0.0,-25.0,-8.0,-24.0
18.0,2.0,-5.0,-17.0,-5.0,-5.0,0.0,22.0
111.0,125.0,127.0,127.0,127.0,127.0,127.0,118.0
-6.0,-3.0,2.0,0.0,-5.0,-8.0,3.0,-3.0
5.0,-3.0,-6.0,-31.0,-4.0,8.0,-3.0,6.0
-6.0,-2.0,4.0,18.0,-5.0,-6.0,2.0,-9.0
127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0
17.0,-1.0,-4.0,-16.0,-5.0,-4.0,-8.0,9.0
