t,seen,trust,why,tgt_pinky,tgt_ring,tgt_middle,tgt_index,tgt_thumb_bend,tgt_thumb_rot,curl_pinky,curl_ring,curl_middle,curl_index,thumb_flexion,opposition,ang_pinky,ang_ring,ang_middle,ang_index,ang_thumb_bend,ang_thumb_rot,cur_pinky,cur_ring,cur_middle,cur_index,cur_thumb_bend,cur_thumb_rot
18.1344,1,1,,1754,1659,1611,1701,1819,1776,30.767,46.446,54.494,39.542,18.561,19.418,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.1704,1,1,,1749,1657,1609,1701,1809,1778,31.583,46.901,54.817,39.488,19.708,19.162,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.2024,1,1,,1757,1657,1617,1706,1816,1780,30.374,46.784,53.526,38.757,18.955,18.849,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.2344,1,1,,1758,1659,1613,1706,1813,1773,30.151,46.504,54.081,38.816,19.284,19.761,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.2704,1,1,,1761,1661,1616,1701,1816,1775,29.720,46.237,53.627,39.642,18.949,19.610,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.3024,1,1,,1756,1661,1619,1704,1806,1784,30.550,46.116,53.155,39.010,20.013,18.360,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.3344,1,1,,1760,1664,1623,1706,1803,1785,29.880,45.690,52.394,38.667,20.471,18.236,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.3824,1,1,,1752,1657,1618,1702,1801,1782,31.160,46.929,53.260,39.388,20.611,18.685,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.4144,1,1,,1748,1660,1616,1703,1800,1782,31.728,46.414,53.629,39.223,20.749,18.635,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.4344,1,1,,1747,1657,1614,1706,1810,1768,31.942,46.918,53.927,38.766,19.596,20.444,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.4704,1,1,,1742,1651,1610,1707,1816,1784,32.712,47.763,54.645,38.513,18.876,18.363,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.5024,1,1,,1749,1657,1615,1705,1816,1777,31.549,46.838,53.801,38.978,18.858,19.263,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.5344,1,1,,1747,1656,1612,1705,1818,1766,31.932,47.006,54.313,38.958,18.709,20.729,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.5704,1,1,,1748,1661,1620,1711,1817,1769,31.777,46.174,52.968,37.955,18.791,20.295,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.6024,1,1,,1754,1662,1623,1707,1813,1774,30.795,46.014,52.470,38.631,19.260,19.695,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.6344,1,1,,1748,1659,1615,1707,1816,1775,31.781,46.587,53.785,38.573,18.955,19.607,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.6704,1,1,,1746,1657,1619,1709,1819,1767,32.074,46.856,53.125,38.175,18.572,20.638,1550,1467,1367,1308,1375,1097,0,0,0,0,0,0
18.7024,1,1,,1749,1659,1623,1707,1814,1763,31.642,46.513,52.463,38.572,19.154,21.095,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.7464,1,1,,1746,1651,1609,1707,1814,1774,32.150,47.913,54.848,38.636,19.102,19.622,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.7704,1,1,,1743,1655,1623,1701,1812,1767,32.606,47.197,52.544,39.531,19.374,20.574,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.8024,1,1,,1747,1655,1615,1711,1816,1771,31.937,47.226,53.796,37.878,18.921,20.010,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.8344,1,1,,1756,1657,1614,1715,1816,1788,30.477,46.816,54.041,37.331,18.903,17.934,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.8824,1,1,,1754,1657,1618,1707,1813,1778,30.805,46.887,53.352,38.593,19.252,19.209,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.9144,1,1,,1749,1649,1609,1705,1813,1781,31.681,48.091,54.773,38.835,19.228,18.754,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.9344,1,1,,1753,1657,1617,1708,1811,1783,30.951,46.871,53.403,38.419,19.447,18.531,1550,1467,1367,1308,1375,1097,0,0,0,0,0,0
18.9824,1,1,,1751,1660,1624,1704,1809,1783,31.360,46.391,52.263,39.057,19.741,18.572,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.0024,1,1,,1756,1660,1621,1707,1813,1790,30.459,46.392,52.826,38.657,19.302,17.569,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.0344,1,1,,1752,1661,1621,1704,1808,1791,31.183,46.179,52.742,39.114,19.818,17.509,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.0824,1,1,,1750,1657,1617,1700,1808,1793,31.396,46.926,53.433,39.663,19.865,17.245,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.1144,1,1,,1752,1657,1618,1710,1819,1785,31.113,46.776,53.335,38.121,18.586,18.328,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.1344,1,1,,1752,1654,1616,1704,1817,1790,31.149,47.347,53.707,39.038,18.839,17.587,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.1824,1,1,,1749,1655,1611,1707,1815,1790,31.593,47.184,54.492,38.603,19.001,17.610,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.2024,1,1,,1749,1656,1614,1704,1810,1777,31.698,47.087,53.912,39.129,19.541,19.344,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.2344,1,1,,1750,1658,1615,1706,1814,1779,31.536,46.722,53.817,38.727,19.140,19.095,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.2704,1,1,,1744,1655,1608,1702,1807,1772,32.393,47.213,54.877,39.334,19.923,19.984,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.3024,1,1,,1741,1655,1614,1701,1806,1780,32.988,47.185,53.922,39.530,20.023,18.941,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.3344,1,1,,1749,1653,1613,1699,1814,1771,31.603,47.483,54.199,39.880,19.182,20.049,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.3704,1,1,,1748,1656,1616,1702,1815,1781,31.825,46.996,53.568,39.419,18.965,18.777,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.4024,1,1,,1752,1657,1616,1705,1818,1784,31.062,46.916,53.574,38.826,18.673,18.382,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.4344,1,1,,1758,1662,1617,1700,1810,1786,30.094,46.035,53.505,39.748,19.586,18.185,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.4744,1,1,,1758,1660,1615,1705,1810,1782,30.100,46.373,53.724,38.900,19.610,18.645,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.5024,1,1,,1756,1656,1607,1699,1813,1789,30.457,47.003,55.065,39.965,19.241,17.720,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.5344,1,1,,1751,1659,1611,1702,1810,1790,31.326,46.574,54.498,39.443,19.606,17.613,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.5704,1,1,,1748,1654,1612,1701,1808,1785,31.748,47.316,54.304,39.557,19.798,18.297,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.6384,1,1,,1758,1659,1622,1699,1808,1781,30.113,46.442,52.609,39.847,19.838,18.798,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.6664,1,1,,1759,1663,1621,1703,1811,1789,29.924,45.866,52.800,39.275,19.455,17.799,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.7344,1,1,,1758,1658,1616,1704,1813,1786,30.135,46.729,53.607,39.022,19.262,18.199,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.7464,1,1,,1759,1660,1619,1707,1812,1786,30.024,46.293,53.191,38.634,19.339,18.190,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.7764,1,1,,1758,1659,1619,1709,1813,1789,30.162,46.567,53.092,38.187,19.262,17.742,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.8084,1,1,,1754,1658,1619,1706,1816,1778,30.827,46.700,53.215,38.693,18.877,19.180,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.8284,1,1,,1753,1657,1619,1701,1812,1783,30.917,46.869,53.058,39.538,19.364,18.516,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.8484,1,1,,1752,1657,1618,1705,1814,1780,31.155,46.805,53.279,38.843,19.081,18.849,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.8704,1,1,,1757,1665,1625,1708,1812,1767,30.373,45.514,52.180,38.452,19.402,20.629,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.9064,1,1,,1752,1661,1625,1708,1815,1781,31.117,46.189,52.215,38.452,19.012,18.784,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.9384,1,1,,1756,1663,1626,1701,1811,1782,30.434,45.890,51.910,39.557,19.447,18.638,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.9724,1,1,,1754,1659,1620,1702,1807,1783,30.837,46.468,52.983,39.455,19.942,18.501,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
